"phi_g8_eig_1","Points:0","Points:1","Points:2"
2.2306,44.45,0,0
2.1729,44.704,0,0
2.1356,44.958,0,0
2.1299,45.212,0,0
2.1414,45.466,0,0
2.1723,45.72,0,0
2.233,45.974,0,0
2.3207,46.228,0,0
2.4371,46.482,0,0
2.5966,46.736,0,0
2.77,46.99,0,0
3.0079,47.244,0,0
3.2721,47.498,0,0
3.6225,47.752,0,0
4.0521,48.006,0,0
4.5761,48.26,0,0
5.2492,48.514,0,0
6.1296,48.768,0,0
7.1051,49.022,0,0
8.5929,49.276,0,0
10.331,49.53,0,0
13.607,49.784,0,0
16.889,50.038,0,0
19.195,50.292,0,0
21.039,50.546,0,0
22.336,50.8,0,0
23.397,51.054,0,0
24.134,51.308,0,0
24.778,51.562,0,0
25.11,51.816,0,0
25.381,52.07,0,0
25.497,52.324,0,0
25.466,52.578,0,0
25.291,52.832,0,0
24.973,53.086,0,0
24.51,53.34,0,0
23.933,53.594,0,0
23.144,53.848,0,0
22.123,54.102,0,0
20.891,54.356,0,0
19.237,54.61,0,0
17.114,54.864,0,0
14.254,55.118,0,0
11.047,55.372,0,0
8.6903,55.626,0,0
7.1965,55.88,0,0
6.0974,56.134,0,0
5.1605,56.388,0,0
4.4644,56.642,0,0
3.8987,56.896,0,0
3.431,57.15,0,0
3.0486,57.404,0,0
2.7506,57.658,0,0
2.5115,57.912,0,0
2.2904,58.166,0,0
2.1164,58.42,0,0
1.971,58.674,0,0
1.8536,58.928,0,0
1.7626,59.182,0,0
1.6935,59.436,0,0
1.6396,59.69,0,0
1.6038,59.944,0,0
1.5904,60.198,0,0
1.5903,60.452,0,0
1.6035,60.706,0,0
1.6402,60.96,0,0
1.6963,61.214,0,0
1.7731,61.468,0,0
1.8763,61.722,0,0
1.9937,61.976,0,0
2.158,62.23,0,0
2.3504,62.484,0,0
2.5849,62.738,0,0
2.8823,62.992,0,0
3.2237,63.246,0,0
3.7406,63.5,0,0
4.3376,63.754,0,0
5.1188,64.008,0,0
6.0626,64.262,0,0
