"phi_g8_eig_1","Points:0","Points:1","Points:2"
11.26,0,-87.884,0
11.247,0,-87.63,0
11.218,0,-87.376,0
11.175,0,-87.122,0
11.122,0,-86.868,0
11.059,0,-86.614,0
10.946,0,-86.36,0
10.832,0,-86.106,0
10.688,0,-85.852,0
10.521,0,-85.598,0
10.344,0,-85.344,0
10.11,0,-85.09,0
9.8761,0,-84.836,0
9.5703,0,-84.582,0
9.2406,0,-84.328,0
8.8631,0,-84.074,0
8.3964,0,-83.82,0
7.9296,0,-83.566,0
7.2056,0,-83.312,0
6.4668,0,-83.058,0
5.5385,0,-82.804,0
4.4473,0,-82.55,0
3.6716,0,-82.296,0
3.1672,0,-82.042,0
2.6984,0,-81.788,0
2.3437,0,-81.534,0
2.0175,0,-81.28,0
1.7677,0,-81.026,0
1.5585,0,-80.772,0
1.3923,0,-80.518,0
1.244,0,-80.264,0
1.1303,0,-80.01,0
1.036,0,-79.756,0
0.95596,0,-79.502,0
0.89719,0,-79.248,0
0.85314,0,-78.994,0
0.82341,0,-78.74,0
0.80665,0,-78.486,0
0.80154,0,-78.232,0
0.80638,0,-77.978,0
0.82824,0,-77.724,0
0.85971,0,-77.47,0
0.90264,0,-77.216,0
0.96293,0,-76.962,0
1.0403,0,-76.708,0
1.1363,0,-76.454,0
1.258,0,-76.2,0
1.3946,0,-75.946,0
1.5698,0,-75.692,0
1.7781,0,-75.438,0
2.0155,0,-75.184,0
2.3174,0,-74.93,0
2.6522,0,-74.676,0
3.1211,0,-74.422,0
3.6352,0,-74.168,0
4.2814,0,-73.914,0
5.0161,0,-73.66,0
5.9201,0,-73.406,0
7.5536,0,-73.152,0
9.0877,0,-72.898,0
10.2,0,-72.644,0
11.311,0,-72.39,0
12.111,0,-72.136,0
12.82,0,-71.882,0
13.448,0,-71.628,0
13.943,0,-71.374,0
14.437,0,-71.12,0
14.781,0,-70.866,0
15.12,0,-70.612,0
15.396,0,-70.358,0
15.624,0,-70.104,0
15.837,0,-69.85,0
15.983,0,-69.596,0
16.128,0,-69.342,0
16.204,0,-69.088,0
16.257,0,-68.834,0
16.31,0,-68.58,0
16.364,0,-68.326,0
16.417,0,-68.072,0
16.468,0,-67.818,0
16.495,0,-67.564,0
16.522,0,-67.31,0
16.549,0,-67.056,0
16.575,0,-66.802,0
16.602,0,-66.548,0
16.657,0,-66.294,0
16.756,0,-66.04,0
16.854,0,-65.786,0
16.952,0,-65.532,0
17.051,0,-65.278,0
17.149,0,-65.024,0
17.331,0,-64.77,0
17.547,0,-64.516,0
17.762,0,-64.262,0
17.978,0,-64.008,0
18.193,0,-63.754,0
18.41,0,-63.5,0
18.683,0,-63.246,0
18.955,0,-62.992,0
19.227,0,-62.738,0
19.499,0,-62.484,0
19.771,0,-62.23,0
20.017,0,-61.976,0
20.215,0,-61.722,0
20.413,0,-61.468,0
20.61,0,-61.214,0
20.808,0,-60.96,0
21.006,0,-60.706,0
21.098,0,-60.452,0
21.138,0,-60.198,0
21.141,0,-59.944,0
21.045,0,-59.69,0
20.949,0,-59.436,0
20.695,0,-59.182,0
20.415,0,-58.928,0
20.017,0,-58.674,0
19.482,0,-58.42,0
18.926,0,-58.166,0
18.039,0,-57.912,0
17.152,0,-57.658,0
15.835,0,-57.404,0
14.298,0,-57.15,0
12.554,0,-56.896,0
10.218,0,-56.642,0
8.1903,0,-56.388,0
7.0266,0,-56.134,0
6.0171,0,-55.88,0
5.1912,0,-55.626,0
4.5099,0,-55.372,0
3.9092,0,-55.118,0
3.4484,0,-54.864,0
3.0681,0,-54.61,0
2.7459,0,-54.356,0
2.4755,0,-54.102,0
2.2614,0,-53.848,0
2.0857,0,-53.594,0
1.9357,0,-53.34,0
1.8267,0,-53.086,0
1.7501,0,-52.832,0
1.6976,0,-52.578,0
1.673,0,-52.324,0
1.6734,0,-52.07,0
1.6974,0,-51.816,0
1.7437,0,-51.562,0
1.8113,0,-51.308,0
1.9153,0,-51.054,0
2.0498,0,-50.8,0
2.2215,0,-50.546,0
2.4431,0,-50.292,0
2.6928,0,-50.038,0
3.0003,0,-49.784,0
3.3672,0,-49.53,0
3.8158,0,-49.276,0
4.3437,0,-49.022,0
4.9565,0,-48.768,0
5.7765,0,-48.514,0
6.7132,0,-48.26,0
7.8032,0,-48.006,0
9.1971,0,-47.752,0
10.739,0,-47.498,0
13.641,0,-47.244,0
16.733,0,-46.99,0
18.935,0,-46.736,0
21.023,0,-46.482,0
22.722,0,-46.228,0
24.01,0,-45.974,0
25.262,0,-45.72,0
26.123,0,-45.466,0
26.983,0,-45.212,0
27.632,0,-44.958,0
28.182,0,-44.704,0
28.67,0,-44.45,0
28.997,0,-44.196,0
29.324,0,-43.942,0
29.507,0,-43.688,0
29.671,0,-43.434,0
29.743,0,-43.18,0
29.716,0,-42.926,0
29.688,0,-42.672,0
29.66,0,-42.418,0
29.633,0,-42.164,0
29.605,0,-41.91,0
29.52,0,-41.656,0
29.421,0,-41.402,0
29.322,0,-41.148,0
29.223,0,-40.894,0
29.124,0,-40.64,0
29.037,0,-40.386,0
29.051,0,-40.132,0
29.065,0,-39.878,0
29.079,0,-39.624,0
29.093,0,-39.37,0
29.106,0,-39.116,0
29.205,0,-38.862,0
29.417,0,-38.608,0
29.629,0,-38.354,0
29.841,0,-38.1,0
30.053,0,-37.846,0
30.265,0,-37.592,0
30.553,0,-37.338,0
30.868,0,-37.084,0
31.182,0,-36.83,0
31.497,0,-36.576,0
31.811,0,-36.322,0
32.119,0,-36.068,0
32.33,0,-35.814,0
32.542,0,-35.56,0
32.753,0,-35.306,0
32.964,0,-35.052,0
33.175,0,-34.798,0
33.296,0,-34.544,0
33.271,0,-34.29,0
33.245,0,-34.036,0
33.021,0,-33.782,0
32.792,0,-33.528,0
32.403,0,-33.274,0
31.898,0,-33.02,0
31.326,0,-32.766,0
30.437,0,-32.512,0
29.549,0,-32.258,0
28.251,0,-32.004,0
26.834,0,-31.75,0
25.05,0,-31.496,0
22.651,0,-31.242,0
20.252,0,-30.988,0
16.681,0,-30.734,0
13.034,0,-30.48,0
11.305,0,-30.226,0
9.6818,0,-29.972,0
8.2941,0,-29.718,0
7.1571,0,-29.464,0
6.1415,0,-29.21,0
5.4193,0,-28.956,0
4.7724,0,-28.702,0
4.2491,0,-28.448,0
3.8105,0,-28.194,0
3.4295,0,-27.94,0
3.1514,0,-27.686,0
2.9026,0,-27.432,0
2.7115,0,-27.178,0
2.5652,0,-26.924,0
2.4599,0,-26.67,0
2.404,0,-26.416,0
2.3755,0,-26.162,0
2.3755,0,-25.908,0
2.4155,0,-25.654,0
2.4908,0,-25.4,0
2.6041,0,-25.146,0
2.7564,0,-24.892,0
2.9559,0,-24.638,0
3.2139,0,-24.384,0
3.5319,0,-24.13,0
3.9154,0,-23.876,0
4.3518,0,-23.622,0
4.9332,0,-23.368,0
5.5822,0,-23.114,0
6.3695,0,-22.86,0
7.351,0,-22.606,0
8.5787,0,-22.352,0
9.9543,0,-22.098,0
11.715,0,-21.844,0
13.604,0,-21.59,0
16.796,0,-21.336,0
20.846,0,-21.082,0
24.095,0,-20.828,0
26.813,0,-20.574,0
29.318,0,-20.32,0
30.968,0,-20.066,0
32.618,0,-19.812,0
33.811,0,-19.558,0
34.888,0,-19.304,0
35.801,0,-19.05,0
36.463,0,-18.796,0
37.125,0,-18.542,0
37.49,0,-18.288,0
37.853,0,-18.034,0
38.087,0,-17.78,0
38.231,0,-17.526,0
38.326,0,-17.272,0
38.213,0,-17.018,0
38.101,0,-16.764,0
37.988,0,-16.51,0
37.875,0,-16.256,0
37.763,0,-16.002,0
37.598,0,-15.748,0
37.383,0,-15.494,0
37.167,0,-15.24,0
36.952,0,-14.986,0
36.736,0,-14.732,0
36.521,0,-14.478,0
36.417,0,-14.224,0
36.337,0,-13.97,0
36.256,0,-13.716,0
36.176,0,-13.462,0
36.096,0,-13.208,0
36.05,0,-12.954,0
36.214,0,-12.7,0
36.379,0,-12.446,0
36.543,0,-12.192,0
36.707,0,-11.938,0
36.871,0,-11.684,0
37.095,0,-11.43,0
37.391,0,-11.176,0
37.686,0,-10.922,0
37.982,0,-10.668,0
38.277,0,-10.414,0
38.572,0,-10.16,0
38.778,0,-9.906,0
38.958,0,-9.652,0
39.138,0,-9.398,0
39.318,0,-9.144,0
39.498,0,-8.89,0
39.652,0,-8.636,0
39.557,0,-8.382,0
39.463,0,-8.128,0
39.207,0,-7.874,0
38.879,0,-7.62,0
38.458,0,-7.366,0
37.813,0,-7.112,0
37.168,0,-6.858,0
36.129,0,-6.604,0
35.041,0,-6.35,0
33.656,0,-6.096,0
31.958,0,-5.842,0
30.163,0,-5.588,0
27.33,0,-5.334,0
24.498,0,-5.08,0
20.705,0,-4.826,0
16.455,0,-4.572,0
13.679,0,-4.318,0
11.563,0,-4.064,0
10.008,0,-3.81,0
8.6111,0,-3.556,0
7.4272,0,-3.302,0
6.5052,0,-3.048,0
5.7132,0,-2.794,0
5.041,0,-2.54,0
4.4883,0,-2.286,0
4.0822,0,-2.032,0
3.6841,0,-1.778,0
3.3762,0,-1.524,0
3.1284,0,-1.27,0
2.9364,0,-1.016,0
2.8002,0,-0.762,0
2.7079,0,-0.508,0
2.6478,0,-0.254,0
2.6159,0,0,0
2.6477,0,0.254,0
2.7047,0,0.508,0
2.8,0,0.762,0
2.9399,0,1.016,0
3.1295,0,1.27,0
3.3701,0,1.524,0
3.6881,0,1.778,0
4.0566,0,2.032,0
4.5025,0,2.286,0
5.0698,0,2.54,0
5.7049,0,2.794,0
6.513,0,3.048,0
7.4329,0,3.302,0
8.6809,0,3.556,0
10.041,0,3.81,0
11.814,0,4.064,0
13.753,0,4.318,0
16.446,0,4.572,0
20.704,0,4.826,0
24.499,0,5.08,0
27.332,0,5.334,0
30.165,0,5.588,0
31.961,0,5.842,0
33.658,0,6.096,0
35.044,0,6.35,0
36.132,0,6.604,0
37.171,0,6.858,0
37.816,0,7.112,0
38.461,0,7.366,0
38.882,0,7.62,0
39.209,0,7.874,0
39.465,0,8.128,0
39.558,0,8.382,0
39.651,0,8.636,0
39.497,0,8.89,0
39.317,0,9.144,0
39.137,0,9.398,0
38.957,0,9.652,0
38.776,0,9.906,0
38.571,0,10.16,0
38.276,0,10.414,0
37.981,0,10.668,0
37.685,0,10.922,0
37.39,0,11.176,0
37.095,0,11.43,0
36.871,0,11.684,0
36.707,0,11.938,0
36.543,0,12.192,0
36.38,0,12.446,0
36.216,0,12.7,0
36.052,0,12.954,0
36.098,0,13.208,0
36.178,0,13.462,0
36.259,0,13.716,0
36.34,0,13.97,0
36.421,0,14.224,0
36.525,0,14.478,0
36.741,0,14.732,0
36.957,0,14.986,0
37.172,0,15.24,0
37.388,0,15.494,0
37.604,0,15.748,0
37.769,0,16.002,0
37.882,0,16.256,0
37.994,0,16.51,0
38.107,0,16.764,0
38.22,0,17.018,0
38.332,0,17.272,0
38.237,0,17.526,0
38.092,0,17.78,0
37.858,0,18.034,0
37.494,0,18.288,0
37.129,0,18.542,0
36.467,0,18.796,0
35.804,0,19.05,0
34.891,0,19.304,0
33.814,0,19.558,0
32.62,0,19.812,0
30.97,0,20.066,0
29.319,0,20.32,0
26.813,0,20.574,0
24.093,0,20.828,0
20.842,0,21.082,0
16.791,0,21.336,0
13.6,0,21.59,0
11.712,0,21.844,0
9.9515,0,22.098,0
8.5762,0,22.352,0
7.3488,0,22.606,0
6.3675,0,22.86,0
5.5805,0,23.114,0
4.9317,0,23.368,0
4.3504,0,23.622,0
3.9142,0,23.876,0
3.5308,0,24.13,0
3.2129,0,24.384,0
2.955,0,24.638,0
2.7557,0,24.892,0
2.6034,0,25.146,0
2.4902,0,25.4,0
2.415,0,25.654,0
2.3751,0,25.908,0
2.3751,0,26.162,0
2.4037,0,26.416,0
2.4597,0,26.67,0
2.5651,0,26.924,0
2.7115,0,27.178,0
2.9026,0,27.432,0
3.1516,0,27.686,0
3.4298,0,27.94,0
3.811,0,28.194,0
4.2497,0,28.448,0
4.7733,0,28.702,0
5.4204,0,28.956,0
6.1429,0,29.21,0
7.159,0,29.464,0
8.2966,0,29.718,0
9.6849,0,29.972,0
11.309,0,30.226,0
13.039,0,30.48,0
16.688,0,30.734,0
20.262,0,30.988,0
22.664,0,31.242,0
25.067,0,31.496,0
26.853,0,31.75,0
28.272,0,32.004,0
29.572,0,32.258,0
30.462,0,32.512,0
31.352,0,32.766,0
31.926,0,33.02,0
32.432,0,33.274,0
32.822,0,33.528,0
33.052,0,33.782,0
33.279,0,34.036,0
33.306,0,34.29,0
33.334,0,34.544,0
33.214,0,34.798,0
33.004,0,35.052,0
32.794,0,35.306,0
32.584,0,35.56,0
32.373,0,35.814,0
32.163,0,36.068,0
31.855,0,36.322,0
31.54,0,36.576,0
31.226,0,36.83,0
30.911,0,37.084,0
30.596,0,37.338,0
30.307,0,37.592,0
30.095,0,37.846,0
29.883,0,38.1,0
29.671,0,38.354,0
29.46,0,38.608,0
29.248,0,38.862,0
29.149,0,39.116,0
29.135,0,39.37,0
29.121,0,39.624,0
29.107,0,39.878,0
29.093,0,40.132,0
29.08,0,40.386,0
29.166,0,40.64,0
29.266,0,40.894,0
29.365,0,41.148,0
29.465,0,41.402,0
29.564,0,41.656,0
29.649,0,41.91,0
29.676,0,42.164,0
29.703,0,42.418,0
29.73,0,42.672,0
29.757,0,42.926,0
29.784,0,43.18,0
29.71,0,43.434,0
29.545,0,43.688,0
29.359,0,43.942,0
29.031,0,44.196,0
28.702,0,44.45,0
28.213,0,44.704,0
27.662,0,44.958,0
27.012,0,45.212,0
26.15,0,45.466,0
25.288,0,45.72,0
24.035,0,45.974,0
22.745,0,46.228,0
21.043,0,46.482,0
18.951,0,46.736,0
16.746,0,46.99,0
13.652,0,47.244,0
10.749,0,47.498,0
9.207,0,47.752,0
7.8123,0,48.006,0
6.7216,0,48.26,0
5.7843,0,48.514,0
4.9636,0,48.768,0
4.3503,0,49.022,0
3.822,0,49.276,0
3.3729,0,49.53,0
3.0056,0,49.784,0
2.6978,0,50.038,0
2.4478,0,50.292,0
2.2259,0,50.546,0
2.054,0,50.8,0
1.9193,0,51.054,0
1.8151,0,51.308,0
1.7474,0,51.562,0
1.7011,0,51.816,0
1.677,0,52.07,0
1.6766,0,52.324,0
1.7013,0,52.578,0
1.7537,0,52.832,0
1.8305,0,53.086,0
1.9395,0,53.34,0
2.0897,0,53.594,0
2.2655,0,53.848,0
2.4798,0,54.102,0
2.7504,0,54.356,0
3.073,0,54.61,0
3.4535,0,54.864,0
3.9147,0,55.118,0
4.5157,0,55.372,0
5.1974,0,55.626,0
6.0238,0,55.88,0
7.0337,0,56.134,0
8.1978,0,56.388,0
10.225,0,56.642,0
12.563,0,56.896,0
14.309,0,57.15,0
15.849,0,57.404,0
17.167,0,57.658,0
18.055,0,57.912,0
18.944,0,58.166,0
19.501,0,58.42,0
20.037,0,58.674,0
20.435,0,58.928,0
20.716,0,59.182,0
20.971,0,59.436,0
21.068,0,59.69,0
21.165,0,59.944,0
21.163,0,60.198,0
21.125,0,60.452,0
21.034,0,60.706,0
20.836,0,60.96,0
20.639,0,61.214,0
20.441,0,61.468,0
20.244,0,61.722,0
20.046,0,61.976,0
19.8,0,62.23,0
19.528,0,62.484,0
19.255,0,62.738,0
18.983,0,62.992,0
18.71,0,63.246,0
18.438,0,63.5,0
18.22,0,63.754,0
18.004,0,64.008,0
17.788,0,64.262,0
17.573,0,64.516,0
17.357,0,64.77,0
17.175,0,65.024,0
17.076,0,65.278,0
16.978,0,65.532,0
16.879,0,65.786,0
16.781,0,66.04,0
16.682,0,66.294,0
16.627,0,66.548,0
16.6,0,66.802,0
16.574,0,67.056,0
16.547,0,67.31,0
16.52,0,67.564,0
16.494,0,67.818,0
16.442,0,68.072,0
16.388,0,68.326,0
16.335,0,68.58,0
16.281,0,68.834,0
16.227,0,69.088,0
16.152,0,69.342,0
16.006,0,69.596,0
15.86,0,69.85,0
15.645,0,70.104,0
15.417,0,70.358,0
15.141,0,70.612,0
14.801,0,70.866,0
14.456,0,71.12,0
13.961,0,71.374,0
13.466,0,71.628,0
12.837,0,71.882,0
12.127,0,72.136,0
11.326,0,72.39,0
10.212,0,72.644,0
9.0979,0,72.898,0
7.5611,0,73.152,0
5.9255,0,73.406,0
5.0191,0,73.66,0
4.2821,0,73.914,0
3.634,0,74.168,0
3.1187,0,74.422,0
2.6487,0,74.676,0
2.3134,0,74.93,0
2.0112,0,75.184,0
1.7736,0,75.438,0
1.5653,0,75.692,0
1.3901,0,75.946,0
1.2536,0,76.2,0
1.132,0,76.454,0
1.0361,0,76.708,0
0.95884,0,76.962,0
0.89866,0,77.216,0
0.85583,0,77.47,0
0.82444,0,77.724,0
0.80264,0,77.978,0
0.79784,0,78.232,0
0.80298,0,78.486,0
0.81974,0,78.74,0
0.84946,0,78.994,0
0.8935,0,79.248,0
0.95224,0,79.502,0
1.0322,0,79.756,0
1.1266,0,80.01,0
1.2404,0,80.264,0
1.3888,0,80.518,0
1.5551,0,80.772,0
1.7646,0,81.026,0
2.0149,0,81.28,0
2.3419,0,81.534,0
2.6976,0,81.788,0
3.1678,0,82.042,0
3.6738,0,82.296,0
4.4511,0,82.55,0
5.544,0,82.804,0
6.4741,0,83.058,0
7.2144,0,83.312,0
7.9399,0,83.566,0
8.4074,0,83.82,0
8.8749,0,84.074,0
9.2529,0,84.328,0
9.5831,0,84.582,0
9.8893,0,84.836,0
10.124,0,85.09,0
10.358,0,85.344,0
10.535,0,85.598,0
10.703,0,85.852,0
10.847,0,86.106,0
10.962,0,86.36,0
11.075,0,86.614,0
11.146,0,86.868,0
11.203,0,87.122,0
11.246,0,87.376,0
11.272,0,87.63,0
11.277,0,87.884,0
11.268,0,88.138,0
11.248,0,88.392,0
11.215,0,88.646,0
11.167,0,88.9,0
11.116,0,89.154,0
11.049,0,89.408,0
10.969,0,89.662,0
10.889,0,89.916,0
10.798,0,90.17,0
10.704,0,90.424,0
10.6,0,90.678,0
10.494,0,90.932,0
10.376,0,91.186,0
10.256,0,91.44,0
10.136,0,91.694,0
10.014,0,91.948,0
9.8855,0,92.202,0
9.7503,0,92.456,0
9.6144,0,92.71,0
9.478,0,92.964,0
9.3409,0,93.218,0
9.2028,0,93.472,0
9.059,0,93.726,0
8.915,0,93.98,0
8.7708,0,94.234,0
8.6265,0,94.488,0
8.482,0,94.742,0
8.3372,0,94.996,0
8.1923,0,95.25,0
8.0475,0,95.504,0
7.9029,0,95.758,0
7.7588,0,96.012,0
7.6152,0,96.266,0
7.4722,0,96.52,0
7.3299,0,96.774,0
7.1883,0,97.028,0
7.0474,0,97.282,0
6.9073,0,97.536,0
6.768,0,97.79,0
6.6293,0,98.044,0
6.495,0,98.298,0
6.3623,0,98.552,0
6.2303,0,98.806,0
6.0992,0,99.06,0
5.9685,0,99.314,0
5.8383,0,99.568,0
5.7112,0,99.822,0
5.5887,0,100.08,0
5.4666,0,100.33,0
5.345,0,100.58,0
5.2239,0,100.84,0
5.1063,0,101.09,0
5.0003,0,101.35,0
4.8944,0,101.6,0
4.7884,0,101.85,0
4.6825,0,102.11,0
4.5765,0,102.36,0
4.4706,0,102.62,0
4.3647,0,102.87,0
4.2587,0,103.12,0
4.1528,0,103.38,0
4.0468,0,103.63,0
3.9409,0,103.89,0
3.8438,0,104.14,0
3.7591,0,104.39,0
3.6743,0,104.65,0
3.5896,0,104.9,0
3.505,0,105.16,0
3.4203,0,105.41,0
3.3356,0,105.66,0
3.251,0,105.92,0
3.1664,0,106.17,0
3.0818,0,106.43,0
2.9972,0,106.68,0
2.9126,0,106.93,0
2.8381,0,107.19,0
2.7723,0,107.44,0
2.7064,0,107.7,0
2.6406,0,107.95,0
2.5748,0,108.2,0
2.5091,0,108.46,0
2.4434,0,108.71,0
2.3777,0,108.97,0
2.3121,0,109.22,0
2.2465,0,109.47,0
2.1809,0,109.73,0
2.1154,0,109.98,0
2.0561,0,110.24,0
2.0032,0,110.49,0
1.9511,0,110.74,0
1.8997,0,111,0
1.849,0,111.25,0
1.7988,0,111.51,0
1.7492,0,111.76,0
1.7,0,112.01,0
1.6513,0,112.27,0
1.6029,0,112.52,0
1.555,0,112.78,0
1.5082,0,113.03,0
1.4647,0,113.28,0
1.4216,0,113.54,0
1.379,0,113.79,0
1.3368,0,114.05,0
1.2999,0,114.3,0
1.264,0,114.55,0
1.2286,0,114.81,0
1.1936,0,115.06,0
1.1591,0,115.32,0
1.125,0,115.57,0
1.0913,0,115.82,0
1.0579,0,116.08,0
1.025,0,116.33,0
0.99236,0,116.59,0
0.96009,0,116.84,0
0.92813,0,117.09,0
0.89648,0,117.35,0
0.86513,0,117.6,0
0.83406,0,117.86,0
0.80327,0,118.11,0
0.77274,0,118.36,0
0.74247,0,118.62,0
0.71278,0,118.87,0
0.68607,0,119.13,0
0.65961,0,119.38,0
0.63342,0,119.63,0
0.60995,0,119.89,0
0.58798,0,120.14,0
0.56622,0,120.4,0
0.54465,0,120.65,0
0.52327,0,120.9,0
0.50207,0,121.16,0
0.48106,0,121.41,0
0.46022,0,121.67,0
0.43955,0,121.92,0
0.41904,0,122.17,0
0.3987,0,122.43,0
0.37852,0,122.68,0
0.35848,0,122.94,0
0.3386,0,123.19,0
0.31886,0,123.44,0
0.29927,0,123.7,0
0.27981,0,123.95,0
0.26049,0,124.21,0
0.2413,0,124.46,0
0.22224,0,124.71,0
0.20331,0,124.97,0
0.18451,0,125.22,0
0.16582,0,125.48,0
0.14725,0,125.73,0
0.1288,0,125.98,0
0.11047,0,126.24,0
0.092244,0,126.49,0
0.074128,0,126.75,0
0.056121,0,127,0
