"phi_g8_eig_1","Points:0","Points:1","Points:2"
2.0395,-45.974,0,0
1.9624,-45.72,0,0
1.9215,-45.466,0,0
1.904,-45.212,0,0
1.9075,-44.958,0,0
1.9491,-44.704,0,0
2.0154,-44.45,0,0
2.1114,-44.196,0,0
2.2408,-43.942,0,0
2.409,-43.688,0,0
2.6185,-43.434,0,0
2.8887,-43.18,0,0
3.1914,-42.926,0,0
3.5887,-42.672,0,0
4.035,-42.418,0,0
4.5563,-42.164,0,0
5.2291,-41.91,0,0
6.0404,-41.656,0,0
6.9536,-41.402,0,0
8.1469,-41.148,0,0
9.487,-40.894,0,0
11.158,-40.64,0,0
13.637,-40.386,0,0
17.018,-40.132,0,0
20.031,-39.878,0,0
22.371,-39.624,0,0
24.255,-39.37,0,0
25.719,-39.116,0,0
26.948,-38.862,0,0
27.889,-38.608,0,0
28.602,-38.354,0,0
29.121,-38.1,0,0
29.489,-37.846,0,0
29.678,-37.592,0,0
29.692,-37.338,0,0
29.527,-37.084,0,0
29.178,-36.83,0,0
28.746,-36.576,0,0
27.958,-36.322,0,0
27.047,-36.068,0,0
25.772,-35.814,0,0
24.267,-35.56,0,0
22.252,-35.306,0,0
19.786,-35.052,0,0
16.516,-34.798,0,0
13.074,-34.544,0,0
11.022,-34.29,0,0
9.3576,-34.036,0,0
8.0998,-33.782,0,0
6.9962,-33.528,0,0
6.0416,-33.274,0,0
5.3085,-33.02,0,0
4.6811,-32.766,0,0
4.1478,-32.512,0,0
3.6996,-32.258,0,0
3.3795,-32.004,0,0
3.0697,-31.75,0,0
2.8288,-31.496,0,0
2.6389,-31.242,0,0
2.4938,-30.988,0,0
2.3919,-30.734,0,0
2.3325,-30.48,0,0
2.3001,-30.226,0,0
2.2925,-29.972,0,0
2.3349,-29.718,0,0
2.3999,-29.464,0,0
2.5069,-29.21,0,0
2.6415,-28.956,0,0
2.8292,-28.702,0,0
3.0752,-28.448,0,0
3.3663,-28.194,0,0
3.7282,-27.94,0,0
4.144,-27.686,0,0
4.6714,-27.432,0,0
5.3149,-27.178,0,0
6.0709,-26.924,0,0
6.9465,-26.67,0,0
8.0998,-26.416,0,0
9.4384,-26.162,0,0
11.093,-25.908,0,0
12.88,-25.654,0,0
15.588,-25.4,0,0
19.503,-25.146,0,0
23.039,-24.892,0,0
25.767,-24.638,0,0
27.968,-24.384,0,0
29.661,-24.13,0,0
31.087,-23.876,0,0
32.163,-23.622,0,0
33.003,-23.368,0,0
33.574,-23.114,0,0
33.991,-22.86,0,0
34.202,-22.606,0,0
34.209,-22.352,0,0
34.012,-22.098,0,0
33.604,-21.844,0,0
33.09,-21.59,0,0
32.194,-21.336,0,0
31.136,-21.082,0,0
29.676,-20.828,0,0
27.952,-20.574,0,0
25.66,-20.32,0,0
22.846,-20.066,0,0
19.139,-19.812,0,0
15.191,-19.558,0,0
12.757,-19.304,0,0
10.827,-19.05,0,0
9.3631,-18.796,0,0
8.0097,-18.542,0,0
7.0019,-18.288,0,0
6.0845,-18.034,0,0
5.3424,-17.78,0,0
4.7594,-17.526,0,0
4.2559,-17.272,0,0
3.8314,-17.018,0,0
3.499,-16.764,0,0
3.2169,-16.51,0,0
2.9812,-16.256,0,0
2.8103,-16.002,0,0
2.6849,-15.748,0,0
2.6022,-15.494,0,0
2.5564,-15.24,0,0
2.5379,-14.986,0,0
2.5787,-14.732,0,0
2.6403,-14.478,0,0
2.7432,-14.224,0,0
2.8831,-13.97,0,0
3.0793,-13.716,0,0
3.3301,-13.462,0,0
3.6481,-13.208,0,0
4.0144,-12.954,0,0
4.464,-12.7,0,0
5.0272,-12.446,0,0
5.6839,-12.192,0,0
6.5107,-11.938,0,0
7.4404,-11.684,0,0
8.6431,-11.43,0,0
10.034,-11.176,0,0
11.813,-10.922,0,0
13.738,-10.668,0,0
16.528,-10.414,0,0
20.727,-10.16,0,0
24.574,-9.906,0,0
27.52,-9.652,0,0
29.905,-9.398,0,0
31.725,-9.144,0,0
33.262,-8.89,0,0
34.405,-8.636,0,0
35.325,-8.382,0,0
35.912,-8.128,0,0
36.354,-7.874,0,0
36.573,-7.62,0,0
36.575,-7.366,0,0
36.359,-7.112,0,0
35.919,-6.858,0,0
35.351,-6.604,0,0
34.411,-6.35,0,0
33.274,-6.096,0,0
31.724,-5.842,0,0
29.893,-5.588,0,0
27.475,-5.334,0,0
24.497,-5.08,0,0
20.59,-4.826,0,0
16.382,-4.572,0,0
13.632,-4.318,0,0
11.526,-4.064,0,0
9.9877,-3.81,0,0
8.5982,-3.556,0,0
7.4353,-3.302,0,0
6.5153,-3.048,0,0
5.7206,-2.794,0,0
5.0435,-2.54,0,0
4.5203,-2.286,0,0
4.0778,-2.032,0,0
3.6712,-1.778,0,0
3.3645,-1.524,0,0
3.1198,-1.27,0,0
2.9316,-1.016,0,0
2.7993,-0.762,0,0
2.7062,-0.508,0,0
2.6465,-0.254,0,0
2.6159,0,0,0
2.6477,0.254,0,0
2.7059,0.508,0,0
2.8,0.762,0,0
2.9422,1.016,0,0
3.134,1.27,0,0
3.381,1.524,0,0
3.6875,1.778,0,0
4.0458,2.032,0,0
4.5228,2.286,0,0
5.0502,2.54,0,0
5.6875,2.794,0,0
6.4916,3.048,0,0
7.4537,3.302,0,0
8.5659,3.556,0,0
10.007,3.81,0,0
11.582,4.064,0,0
13.65,4.318,0,0
16.374,4.572,0,0
20.581,4.826,0,0
24.486,5.08,0,0
27.462,5.334,0,0
29.879,5.588,0,0
31.709,5.842,0,0
33.258,6.096,0,0
34.395,6.35,0,0
35.334,6.604,0,0
35.901,6.858,0,0
36.34,7.112,0,0
36.555,7.366,0,0
36.553,7.62,0,0
36.332,7.874,0,0
35.89,8.128,0,0
35.303,8.382,0,0
34.384,8.636,0,0
33.241,8.89,0,0
31.704,9.144,0,0
29.886,9.398,0,0
27.503,9.652,0,0
24.56,9.906,0,0
20.718,10.16,0,0
16.521,10.414,0,0
13.733,10.668,0,0
11.808,10.922,0,0
10.029,11.176,0,0
8.6377,11.43,0,0
7.435,11.684,0,0
6.5054,11.938,0,0
5.6786,12.192,0,0
5.022,12.446,0,0
4.459,12.7,0,0
4.0095,12.954,0,0
3.6432,13.208,0,0
3.3252,13.462,0,0
3.0746,13.716,0,0
2.8783,13.97,0,0
2.7385,14.224,0,0
2.6356,14.478,0,0
2.5739,14.732,0,0
2.533,14.986,0,0
2.5515,15.24,0,0
2.5972,15.494,0,0
2.6797,15.748,0,0
2.8049,16.002,0,0
2.9756,16.256,0,0
3.2111,16.51,0,0
3.4928,16.764,0,0
3.8249,17.018,0,0
4.2491,17.272,0,0
4.752,17.526,0,0
5.3346,17.78,0,0
6.076,18.034,0,0
6.9927,18.288,0,0
7.9998,18.542,0,0
9.3523,18.796,0,0
10.815,19.05,0,0
12.744,19.304,0,0
15.176,19.558,0,0
19.118,19.812,0,0
22.819,20.066,0,0
25.628,20.32,0,0
27.916,20.574,0,0
29.636,20.828,0,0
31.094,21.082,0,0
32.151,21.336,0,0
33.045,21.59,0,0
33.559,21.844,0,0
33.967,22.098,0,0
34.165,22.352,0,0
34.16,22.606,0,0
33.95,22.86,0,0
33.534,23.114,0,0
32.965,23.368,0,0
32.125,23.622,0,0
31.051,23.876,0,0
29.627,24.13,0,0
27.936,24.384,0,0
25.738,24.638,0,0
23.014,24.892,0,0
19.485,25.146,0,0
15.577,25.4,0,0
12.872,25.654,0,0
11.085,25.908,0,0
9.4317,26.162,0,0
8.0938,26.416,0,0
6.9412,26.67,0,0
6.0661,26.924,0,0
5.3105,27.178,0,0
4.6674,27.432,0,0
4.1403,27.686,0,0
3.7248,27.94,0,0
3.3631,28.194,0,0
3.0722,28.448,0,0
2.8264,28.702,0,0
2.6388,28.956,0,0
2.5043,29.21,0,0
2.3974,29.464,0,0
2.3325,29.718,0,0
2.2901,29.972,0,0
2.2977,30.226,0,0
2.3301,30.48,0,0
2.3894,30.734,0,0
2.4914,30.988,0,0
2.6363,31.242,0,0
2.8261,31.496,0,0
3.0669,31.75,0,0
3.3766,32.004,0,0
3.6965,32.258,0,0
4.1445,32.512,0,0
4.6774,32.766,0,0
5.3046,33.02,0,0
6.0373,33.274,0,0
6.9915,33.528,0,0
8.0946,33.782,0,0
9.3518,34.036,0,0
11.016,34.29,0,0
13.066,34.544,0,0
16.503,34.798,0,0
19.766,35.052,0,0
22.229,35.306,0,0
24.241,35.56,0,0
25.745,35.814,0,0
27.019,36.068,0,0
27.929,36.322,0,0
28.718,36.576,0,0
29.15,36.83,0,0
29.5,37.084,0,0
29.666,37.338,0,0
29.655,37.592,0,0
29.467,37.846,0,0
29.101,38.1,0,0
28.583,38.354,0,0
27.871,38.608,0,0
26.931,38.862,0,0
25.702,39.116,0,0
24.239,39.37,0,0
22.356,39.624,0,0
20.016,39.878,0,0
17.002,40.132,0,0
13.623,40.386,0,0
11.146,40.64,0,0
9.4757,40.894,0,0
8.1366,41.148,0,0
6.9443,41.402,0,0
6.0319,41.656,0,0
5.2214,41.91,0,0
4.5492,42.164,0,0
4.0285,42.418,0,0
3.5827,42.672,0,0
3.1858,42.926,0,0
2.8835,43.18,0,0
2.6136,43.434,0,0
2.4044,43.688,0,0
2.2364,43.942,0,0
2.1072,44.196,0,0
2.0114,44.45,0,0
1.9451,44.704,0,0
1.9035,44.958,0,0
1.9001,45.212,0,0
1.9175,45.466,0,0
1.9584,45.72,0,0
2.0354,45.974,0,0
2.1454,46.228,0,0
2.2904,46.482,0,0
2.488,46.736,0,0
2.702,46.99,0,0
2.9922,47.244,0,0
3.3126,47.498,0,0
3.7283,47.752,0,0
4.2255,48.006,0,0
4.8154,48.26,0,0
5.5432,48.514,0,0
6.4359,48.768,0,0
7.4026,49.022,0,0
8.7336,49.276,0,0
10.266,49.53,0,0
13.007,49.784,0,0
15.639,50.038,0,0
17.609,50.292,0,0
19.221,50.546,0,0
20.418,50.8,0,0
21.431,51.054,0,0
22.143,51.308,0,0
22.771,51.562,0,0
23.098,51.816,0,0
23.364,52.07,0,0
23.484,52.324,0,0
23.461,52.578,0,0
23.3,52.832,0,0
22.999,53.086,0,0
22.563,53.34,0,0
22.008,53.594,0,0
21.254,53.848,0,0
20.286,54.102,0,0
19.13,54.356,0,0
17.66,54.61,0,0
15.829,54.864,0,0
13.492,55.118,0,0
10.834,55.372,0,0
8.8027,55.626,0,0
7.4673,55.88,0,0
6.4156,56.134,0,0
5.4828,56.388,0,0
4.7407,56.642,0,0
4.1161,56.896,0,0
3.5846,57.15,0,0
3.1388,57.404,0,0
2.7847,57.658,0,0
2.4995,57.912,0,0
2.2343,58.166,0,0
2.026,58.42,0,0
1.8526,58.674,0,0
1.7137,58.928,0,0
1.6073,59.182,0,0
1.5277,59.436,0,0
1.4666,59.69,0,0
1.4276,59.944,0,0
1.4154,60.198,0,0
1.4193,60.452,0,0
1.4393,60.706,0,0
1.4875,60.96,0,0
1.5592,61.214,0,0
1.6562,61.468,0,0
1.7849,61.722,0,0
1.9308,61.976,0,0
2.1317,62.23,0,0
2.3641,62.484,0,0
2.6434,62.738,0,0
2.9882,62.992,0,0
3.3766,63.246,0,0
3.9205,63.5,0,0
4.5274,63.754,0,0
5.2708,64.008,0,0
6.132,64.262,0,0
7.1109,64.516,0,0
9.0319,64.77,0,0
10.892,65.024,0,0
12.276,65.278,0,0
13.409,65.532,0,0
14.243,65.786,0,0
14.946,66.04,0,0
15.432,66.294,0,0
15.864,66.548,0,0
16.078,66.802,0,0
16.252,67.056,0,0
16.323,67.31,0,0
16.297,67.564,0,0
16.173,67.818,0,0
15.953,68.072,0,0
15.63,68.326,0,0
15.243,68.58,0,0
14.707,68.834,0,0
14.034,69.088,0,0
13.228,69.342,0,0
12.216,69.596,0,0
10.956,69.85,0,0
9.3643,70.104,0,0
7.5288,70.358,0,0
6.0932,70.612,0,0
5.2361,70.866,0,0
4.4374,71.12,0,0
3.8137,71.374,0,0
3.2555,71.628,0,0
2.8092,71.882,0,0
2.4486,72.136,0,0
2.1508,72.39,0,0
1.8832,72.644,0,0
1.6799,72.898,0,0
1.5007,73.152,0,0
1.3499,73.406,0,0
1.2262,73.66,0,0
1.1277,73.914,0,0
1.0492,74.168,0,0
0.98708,74.422,0,0
0.94049,74.676,0,0
0.90788,74.93,0,0
0.89086,75.184,0,0
0.88441,75.438,0,0
0.88798,75.692,0,0
0.90897,75.946,0,0
0.94388,76.2,0,0
0.99363,76.454,0,0
1.0621,76.708,0,0
1.1398,76.962,0,0
1.2499,77.216,0,0
1.3781,77.47,0,0
1.5321,77.724,0,0
1.7244,77.978,0,0
1.9392,78.232,0,0
2.2434,78.486,0,0
2.5833,78.74,0,0
2.999,78.994,0,0
3.4841,79.248,0,0
4.0048,79.502,0,0
5.092,79.756,0,0
6.1543,80.01,0,0
6.9409,80.264,0,0
7.5836,80.518,0,0
8.0498,80.772,0,0
8.4405,81.026,0,0
8.7086,81.28,0,0
8.9405,81.534,0,0
9.0482,81.788,0,0
9.1364,82.042,0,0
9.1674,82.296,0,0
9.1442,82.55,0,0
9.0668,82.804,0,0
8.9349,83.058,0,0
8.7419,83.312,0,0
8.5191,83.566,0,0
8.2107,83.82,0,0
7.8309,84.074,0,0
7.3763,84.328,0,0
6.8157,84.582,0,0
6.1177,84.836,0,0
5.2467,85.09,0,0
4.2281,85.344,0,0
3.4013,85.598,0,0
2.9232,85.852,0,0
2.4773,86.106,0,0
2.1254,86.36,0,0
1.8139,86.614,0,0
1.5614,86.868,0,0
1.3609,87.122,0,0
1.1937,87.376,0,0
1.0443,87.63,0,0
0.9312,87.884,0,0
0.83074,88.138,0,0
0.74766,88.392,0,0
0.67825,88.646,0,0
0.62369,88.9,0,0
0.58032,89.154,0,0
0.54597,89.408,0,0
0.52039,89.662,0,0
0.50306,89.916,0,0
0.49367,90.17,0,0
0.49039,90.424,0,0
0.49257,90.678,0,0
0.50452,90.932,0,0
0.52419,91.186,0,0
0.55204,91.44,0,0
0.59001,91.694,0,0
0.63356,91.948,0,0
0.69418,92.202,0,0
0.76442,92.456,0,0
0.85005,92.71,0,0
0.95538,92.964,0,0
1.0733,93.218,0,0
1.2399,93.472,0,0
1.4276,93.726,0,0
1.6547,93.98,0,0
1.9229,94.234,0,0
2.2085,94.488,0,0
2.7973,94.742,0,0
3.3924,94.996,0,0
3.8499,95.25,0,0
4.2302,95.504,0,0
4.517,95.758,0,0
4.7817,96.012,0,0
4.9807,96.266,0,0
5.1729,96.52,0,0
5.3038,96.774,0,0
5.4367,97.028,0,0
5.5496,97.282,0,0
5.6412,97.536,0,0
5.6937,97.79,0,0
5.7461,98.044,0,0
5.7985,98.298,0,0
5.851,98.552,0,0
5.902,98.806,0,0
5.8987,99.06,0,0
5.8953,99.314,0,0
5.8919,99.568,0,0
5.8886,99.822,0,0
5.8852,100.08,0,0
5.8493,100.33,0,0
5.8103,100.58,0,0
5.7712,100.84,0,0
5.7321,101.09,0,0
5.6931,101.35,0,0
5.64,101.6,0,0
5.5803,101.85,0,0
5.5182,102.11,0,0
5.4542,102.36,0,0
5.3886,102.62,0,0
5.3218,102.87,0,0
5.2538,103.12,0,0
5.1772,103.38,0,0
5.0995,103.63,0,0
5.0212,103.89,0,0
4.9423,104.14,0,0
4.8628,104.39,0,0
4.7829,104.65,0,0
4.7025,104.9,0,0
4.6217,105.16,0,0
4.5405,105.41,0,0
4.4589,105.66,0,0
4.3763,105.92,0,0
4.2937,106.17,0,0
4.2114,106.43,0,0
4.1294,106.68,0,0
4.0477,106.93,0,0
3.9663,107.19,0,0
3.8851,107.44,0,0
3.8042,107.7,0,0
3.7235,107.95,0,0
3.643,108.2,0,0
3.5628,108.46,0,0
3.4827,108.71,0,0
3.4028,108.97,0,0
3.3239,109.22,0,0
3.2527,109.47,0,0
3.1815,109.73,0,0
3.1103,109.98,0,0
3.039,110.24,0,0
2.9678,110.49,0,0
2.8966,110.74,0,0
2.8254,111,0,0
2.7542,111.25,0,0
2.683,111.51,0,0
2.6118,111.76,0,0
2.5406,112.01,0,0
2.4743,112.27,0,0
2.415,112.52,0,0
2.3558,112.78,0,0
2.2966,113.03,0,0
2.2374,113.28,0,0
2.1781,113.54,0,0
2.1189,113.79,0,0
2.0597,114.05,0,0
2.0005,114.3,0,0
1.9413,114.55,0,0
1.882,114.81,0,0
1.8228,115.06,0,0
1.7718,115.32,0,0
1.724,115.57,0,0
1.6761,115.82,0,0
1.6282,116.08,0,0
1.5804,116.33,0,0
1.5325,116.59,0,0
1.4846,116.84,0,0
1.4368,117.09,0,0
1.3889,117.35,0,0
1.341,117.6,0,0
1.2932,117.86,0,0
1.2457,118.11,0,0
1.2068,118.36,0,0
1.1679,118.62,0,0
1.129,118.87,0,0
1.0901,119.13,0,0
1.0511,119.38,0,0
1.0122,119.63,0,0
0.97332,119.89,0,0
0.93441,120.14,0,0
0.8955,120.4,0,0
0.85659,120.65,0,0
0.81768,120.9,0,0
0.78126,121.16,0,0
0.74923,121.41,0,0
0.7172,121.67,0,0
0.68517,121.92,0,0
0.65313,122.17,0,0
0.6211,122.43,0,0
0.58907,122.68,0,0
0.55704,122.94,0,0
0.52501,123.19,0,0
0.49297,123.44,0,0
0.46094,123.7,0,0
0.42891,123.95,0,0
0.39955,124.21,0,0
0.37144,124.46,0,0
0.34333,124.71,0,0
0.31522,124.97,0,0
0.28711,125.22,0,0
0.25899,125.48,0,0
0.23088,125.73,0,0
0.20277,125.98,0,0
0.17466,126.24,0,0
0.14655,126.49,0,0
0.11844,126.75,0,0
0.090329,127,0,0
