"Material_id","Power_eig0","phi_assembly_g_0_eig0","phi_assembly_g_1_eig0","phi_assembly_g_2_eig0","phi_assembly_g_3_eig0","phi_assembly_g_4_eig0","phi_assembly_g_5_eig0","phi_assembly_g_6_eig0","phi_assembly_g_7_eig0","phi_g1_eig_1","phi_g2_eig_1","phi_g3_eig_1","phi_g4_eig_1","phi_g5_eig_1","phi_g6_eig_1","phi_g7_eig_1","phi_g8_eig_1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.7065,2.3889,2.5742,0.87893,3.0714,7.4236,7.8137,3.6231,1,235.46,108.46,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.6471,2.2947,2.4756,0.84833,2.9993,7.2576,7.6401,3.5424,1,235.71,108.71,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.5886,2.2021,2.3785,0.81815,2.9276,7.0922,7.4669,3.462,1,235.97,108.97,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.5325,2.1136,2.2855,0.78907,2.857,6.9288,7.2959,3.3826,1,236.22,109.22,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.4912,2.0514,2.2184,0.76727,2.795,6.7825,7.1424,3.3113,1,236.47,109.47,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.45,1.9892,2.1513,0.74546,2.7331,6.6362,6.9888,3.24,1,236.73,109.73,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.4087,1.9269,2.0841,0.72366,2.6711,6.4899,6.8352,3.1687,1,236.98,109.98,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.3674,1.8647,2.017,0.70186,2.6091,6.3436,6.6816,3.0974,1,237.24,110.24,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.3262,1.8025,1.9499,0.68006,2.5472,6.1973,6.528,3.0262,1,237.49,110.49,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.2849,1.7403,1.8828,0.65825,2.4852,6.0509,6.3744,2.9549,1,237.74,110.74,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.2436,1.678,1.8157,0.63645,2.4233,5.9046,6.2208,2.8836,1,238,111,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.2024,1.6158,1.7485,0.61465,2.3613,5.7583,6.0672,2.8123,1,238.25,111.25,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.1611,1.5536,1.6814,0.59285,2.2993,5.612,5.9136,2.741,1,238.51,111.51,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.1198,1.4913,1.6143,0.57105,2.2374,5.4657,5.7601,2.6698,1,238.76,111.76,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.0786,1.4291,1.5472,0.54924,2.1754,5.3193,5.6065,2.5985,1,239.01,112.01,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.0427,1.376,1.4896,0.53025,2.1182,5.1832,5.4634,2.5321,1,239.27,112.27,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,1.0148,1.336,1.4457,0.51531,2.0677,5.0616,5.3354,2.4727,1,239.52,112.52,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.98689,1.296,1.4018,0.50037,2.0172,4.94,5.2075,2.4134,1,239.78,112.78,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.95897,1.256,1.3579,0.48543,1.9667,4.8184,5.0796,2.3541,1,240.03,113.03,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.93104,1.216,1.314,0.47049,1.9163,4.6968,4.9516,2.2947,1,240.28,113.28,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.90311,1.176,1.2701,0.45555,1.8658,4.5752,4.8237,2.2354,1,240.54,113.54,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.87519,1.136,1.2262,0.44061,1.8153,4.4536,4.6957,2.1761,1,240.79,113.79,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.84726,1.096,1.1823,0.42567,1.7648,4.332,4.5678,2.1167,1,241.05,114.05,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.81933,1.056,1.1384,0.41073,1.7143,4.2104,4.4399,2.0574,1,241.3,114.3,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.7914,1.016,1.0945,0.39579,1.6639,4.0888,4.3119,1.9981,1,241.55,114.55,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.76348,0.97606,1.0506,0.38085,1.6134,3.9672,4.184,1.9387,1,241.81,114.81,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.73555,0.93606,1.0067,0.36591,1.5629,3.8456,4.056,1.8794,1,242.06,115.06,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.71389,0.90572,0.97325,0.35423,1.5196,3.7404,3.9453,1.8281,1,242.32,115.32,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.69461,0.87906,0.9438,0.34379,1.4791,3.6415,3.8411,1.7798,1,242.57,115.57,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.67534,0.85239,0.91434,0.33335,1.4386,3.5426,3.7369,1.7315,1,242.82,115.82,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.65606,0.82572,0.88489,0.32291,1.398,3.4437,3.6326,1.6833,1,243.08,116.08,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.63678,0.79906,0.85543,0.31246,1.3575,3.3447,3.5284,1.635,1,243.33,116.33,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.61751,0.77239,0.82598,0.30202,1.317,3.2458,3.4242,1.5868,1,243.59,116.59,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.59823,0.74572,0.79652,0.29158,1.2764,3.1469,3.32,1.5385,1,243.84,116.84,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.57895,0.71906,0.76707,0.28114,1.2359,3.048,3.2158,1.4902,1,244.09,117.09,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.55968,0.69239,0.73761,0.2707,1.1954,2.949,3.1116,1.442,1,244.35,117.35,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.5404,0.66572,0.70816,0.26026,1.1548,2.8501,3.0074,1.3937,1,244.6,117.6,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.52112,0.63906,0.6787,0.24982,1.1143,2.7512,2.9031,1.3454,1,244.86,117.86,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.5021,0.61275,0.64963,0.2395,1.0741,2.653,2.7997,1.2975,1,245.11,118.11,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.48865,0.59436,0.62914,0.23195,1.0411,2.5717,2.7139,1.2577,1,245.36,118.36,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.4752,0.57598,0.60865,0.2244,1.0082,2.4904,2.6281,1.2179,1,245.62,118.62,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.46176,0.55759,0.58815,0.21684,0.97524,2.4092,2.5422,1.1781,1,245.87,118.87,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.44831,0.53921,0.56766,0.20929,0.9423,2.3279,2.4564,1.1383,1,246.13,119.13,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.43487,0.52082,0.54716,0.20174,0.90935,2.2466,2.3706,1.0984,1,246.38,119.38,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.42142,0.50243,0.52667,0.19419,0.87641,2.1653,2.2847,1.0586,1,246.63,119.63,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.40797,0.48405,0.50618,0.18664,0.84346,2.084,2.1989,1.0188,1,246.89,119.89,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.39453,0.46566,0.48568,0.17908,0.81051,2.0028,2.1131,0.97896,1,247.14,120.14,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.38108,0.44727,0.46519,0.17153,0.77757,1.9215,2.0272,0.93914,1,247.4,120.4,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.36763,0.42889,0.44469,0.16398,0.74462,1.8402,1.9414,0.89932,1,247.65,120.65,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.35419,0.4105,0.4242,0.15643,0.71167,1.7589,1.8556,0.85949,1,247.9,120.9,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.3421,0.39383,0.40559,0.14952,0.6808,1.6825,1.7748,0.82206,1,248.16,121.16,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.33241,0.38017,0.39028,0.14374,0.65357,1.6148,1.7031,0.78884,1,248.41,121.41,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.32272,0.36651,0.37498,0.13797,0.62634,1.547,1.6314,0.75562,1,248.67,121.67,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.31302,0.35285,0.35968,0.13219,0.59911,1.4793,1.5597,0.72239,1,248.92,121.92,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.30333,0.33919,0.34437,0.12642,0.57189,1.4115,1.4879,0.68917,1,249.17,122.17,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.29364,0.32553,0.32907,0.12064,0.54466,1.3438,1.4162,0.65595,1,249.43,122.43,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.28395,0.31187,0.31377,0.11487,0.51743,1.276,1.3445,0.62272,1,249.68,122.68,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.27425,0.29821,0.29847,0.10909,0.4902,1.2083,1.2728,0.5895,1,249.94,122.94,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.26456,0.28455,0.28316,0.10331,0.46297,1.1405,1.201,0.55628,1,250.19,123.19,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.25487,0.27089,0.26786,0.097539,0.43574,1.0728,1.1293,0.52305,1,250.44,123.44,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.24518,0.25723,0.25256,0.091763,0.40852,1.005,1.0576,0.48983,1,250.7,123.7,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.23548,0.24357,0.23725,0.085987,0.38129,0.93727,0.98586,0.45661,1,250.95,123.95,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.22729,0.23083,0.2232,0.080762,0.35664,0.87538,0.91945,0.42524,1,251.21,124.21,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.21979,0.21853,0.20973,0.075793,0.3332,0.81622,0.85551,0.39473,1,251.46,124.46,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.21229,0.20623,0.19627,0.070825,0.30977,0.75707,0.79158,0.36423,1,251.71,124.71,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.20479,0.19392,0.1828,0.065856,0.28633,0.69791,0.72765,0.33373,1,251.97,124.97,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.19729,0.18162,0.16933,0.060888,0.26289,0.63875,0.66371,0.30322,1,252.22,125.22,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.1898,0.16932,0.15587,0.05592,0.23946,0.5796,0.59978,0.27272,1,252.48,125.48,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.1823,0.15702,0.1424,0.050951,0.21602,0.52044,0.53585,0.24222,1,252.73,125.73,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.1748,0.14472,0.12894,0.045983,0.19258,0.46129,0.47192,0.21171,1,252.98,125.98,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.1673,0.13241,0.11547,0.041014,0.16915,0.40213,0.40798,0.18121,1,253.24,126.24,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.1598,0.12011,0.102,0.036046,0.14571,0.34298,0.34405,0.15071,1,253.49,126.49,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.15231,0.10781,0.088535,0.031077,0.12227,0.28382,0.28012,0.1202,1,253.75,126.75,0,0
381,0,2.6376,4.0189,4.0438,1.2725,3.5354,8.319,8.7248,4.0489,0.14481,0.095508,0.075069,0.026109,0.098837,0.22467,0.21618,0.089701,1,254,127,0,0
